Uniprot Entry,Accession Name
P33173,['KIF1A_MOUSE']
Q148V7,['K1468_MOUSE']
Q61303,['ANK1_MOUSE']
Q9DCT2,['NDUS3_MOUSE']
Q9EP69,['SAC1_MOUSE']
O88544,['CSN4_MOUSE']
P12382,['PFKAL_MOUSE']
Q8BUV3,['GEPH_MOUSE']
Q9QZX7,['SRR_MOUSE']
Q9WVK8,['CP46A_MOUSE']
O70172,['PI42A_MOUSE']
Q99PU5,['ACBG1_MOUSE']
P63080,['GBRB3_MOUSE']
P63213,['GBG2_MOUSE']
Q8BK64,['AHSA1_MOUSE']
Q8VE33,['GD1L1_MOUSE']
P28656,['NP1L1_MOUSE']
Q60605,['MYL6_MOUSE']
Q3UTQ8,['CDKL5_MOUSE']
Q80VD1,['FA98B_MOUSE']
Q9WTX5,['SKP1_MOUSE']
Q99N28,['CADM3_MOUSE']
Q6PE13,['PRRT3_MOUSE']
Q99PL6,['UBXN6_MOUSE']
Q9WV55,['VAPA_MOUSE']
Q60737,['CSK21_MOUSE']
Q9CQQ7,['AT5F1_MOUSE']
Q60634,['FLOT2_MOUSE']
Q791V5,['MTCH2_MOUSE']
Q8BVQ5,['PPME1_MOUSE']
P09103,['PDIA1_MOUSE']
P21619,['LMNB2_MOUSE']
P57746,['VATD_MOUSE']
Q64516,['GLPK_MOUSE']
Q8R3V5,['SHLB2_MOUSE']
P54775,['PRS6B_MOUSE']
Q9D415,['DLGP1_MOUSE']
B9EKR1,['PRPTZ_MOUSE']
Q99L43,['CDS2_MOUSE']
P63137,['GBRB2_MOUSE']
Q8VBV7,['CSN8_MOUSE']
P28740,['KIF2A_MOUSE']
Q6PH08,['ERC2_MOUSE']
Q9CQF9,['PCYOX_MOUSE']
Q60598,['SRC8_MOUSE']
Q8BYM5,['NLGN3_MOUSE']
Q9WTX6,['CUL1_MOUSE']
A2APX8,['SCN1A_MOUSE']
Q99PV0,['PRP8_MOUSE']
Q8BWT1,['THIM_MOUSE']
Q9CPU0,['LGUL_MOUSE']
P62715,['PP2AB_MOUSE']
Q9WUB3,['PYGM_MOUSE']
Q61490,['CD166_MOUSE']
Q9CPQ3,['TOM22_MOUSE']
P48318,['DCE1_MOUSE']
P84309,['ADCY5_MOUSE']
Q8BP47,['SYNC_MOUSE']
P27546,['MAP4_MOUSE']
Q9Z110,['P5CS_MOUSE']
O70318,['E41L2_MOUSE']
Q9Z1W8,['AT12A_MOUSE']
P35436,['NMDE1_MOUSE']
Q7TNC4,['LC7L2_MOUSE']
Q80XI4,['PI42B_MOUSE']
P62627,['DLRB1_MOUSE']
Q91YJ2,['SNX4_MOUSE']
Q8CGP6,['H2A1H_MOUSE']
Q6PER3,['MARE3_MOUSE']
P21107,['TPM3_MOUSE']
Q9CQ91,['NDUA3_MOUSE']
Q64514,['TPP2_MOUSE']
O54829,['RGS7_MOUSE']
O54818,['TPD53_MOUSE']
Q80UP3,['DGKZ_MOUSE']
Q80X50,['UBP2L_MOUSE']
Q9ERG2,['STRN3_MOUSE']
Q921F4,['HNRLL_MOUSE']
Q91ZU8,['DYST_MOUSE']
Q8CG55,['KTN1_MOUSE']
Q64012,['RALY_MOUSE']
Q9CQZ1,['HSBP1_MOUSE']
Q62421,['SH3G3_MOUSE']
A2AP18,['PLCH2_MOUSE']
O54931,['AKAP2_MOUSE']
Q8K3H0,['DP13A_MOUSE']
Q80TK3,['PRC2C_MOUSE']
Q9Z2H2,['RGS6_MOUSE']
Q56A07,['SCN2B_MOUSE']
Q9DBG6,['RPN2_MOUSE']
Q3UGC7,['EI3JA_MOUSE']
Q9ERK4,['XPO2_MOUSE']
A2RSJ4,['UH1BL_MOUSE']
O08583,['THOC4_MOUSE']
B9EJA2,['CTTB2_MOUSE']
Q9CXS4,['CENPV_MOUSE']
Q01405,['SC23A_MOUSE']
P50247,['SAHH_MOUSE']
Q60865,['CAPR1_MOUSE']
Q8K386,['RAB15_MOUSE']
P63158,['HMGB1_MOUSE']
Q8CAY6,['THIC_MOUSE']
Q9CR62,['M2OM_MOUSE']
Q9WTM5,['RUVB2_MOUSE']
Q9D5V6,['SYAP1_MOUSE']
P62823,['RAB3C_MOUSE']
P23818,['GRIA1_MOUSE']
Q8R464,['CADM4_MOUSE']
Q62425,['NDUA4_MOUSE']
Q8K1L5,['PP1RB_MOUSE']
P60840,['ENSA_MOUSE']
Q9Z2Y8,['PLPHP_MOUSE']
P52196,['THTR_MOUSE']
P46638,['RB11B_MOUSE']
Q6ZQ58,['LARP1_MOUSE']
Q9DCN2,['NB5R3_MOUSE']
P84075,['HPCA_MOUSE']
Q99JX3,['GORS2_MOUSE']
Q9CZP5,['BCS1_MOUSE']
P83510,['TNIK_MOUSE']
A2AGT5,['CKAP5_MOUSE']
P97379,['G3BP2_MOUSE']
Q7TME0,['PLPR4_MOUSE']
Q5DTY9,['KCD16_MOUSE']
P97393,['RHG05_MOUSE']
Q9Z1N5,['DX39B_MOUSE']
Q91VR5,['DDX1_MOUSE']
Q9DBE8,['ALG2_MOUSE']
Q9WV60,['GSK3B_MOUSE']
Q91Y59,['ARP21_MOUSE']
Q9CR61,['NDUB7_MOUSE']
P29341,['PABP1_MOUSE']
Q80UW2,['FBX2_MOUSE']
Q62059,['CSPG2_MOUSE']
Q80U40,['RIMB2_MOUSE']
Q80W47,['WIPI2_MOUSE']
Q9CYR6,['AGM1_MOUSE']
Q9Z268,['RASL1_MOUSE']
Q3V3R1,['C1TM_MOUSE']
P39054,['DYN2_MOUSE']
Q5SV85,['SYNRG_MOUSE']
P21279,['GNAQ_MOUSE']
Q6ZPP0,['GAPD1_MOUSE']
P14106,['C1QB_MOUSE']
Q9Z2W9,['GRIA3_MOUSE']
Q9Z0R4,['ITSN1_MOUSE']
Q6P1B1,['XPP1_MOUSE']
Q8VCT3,['AMPB_MOUSE']
P49813,['TMOD1_MOUSE']
P55288,['CAD11_MOUSE']
P62702,['RS4X_MOUSE']
P10605,['CATB_MOUSE']
Q8BHK1,['NIPA1_MOUSE']
Q9DC16,['ERGI1_MOUSE']
Q6I6G8,['HECW2_MOUSE']
Q8VCW8,['ACSF2_MOUSE']
Q5RJI5,['BRSK1_MOUSE']
Q3TJZ6,['FA98A_MOUSE']
Q9DB72,['BTBDH_MOUSE']
Q61029,['LAP2B_MOUSE']
Q91Z31,['PTBP2_MOUSE']
Q99K85,['SERC_MOUSE']
P61087,['UBE2K_MOUSE']
Q62448,['IF4G2_MOUSE']
Q64010,['CRK_MOUSE']
Q9CR57,['RL14_MOUSE']
Q6ZPE2,['MTMR5_MOUSE']
Q8CHP5,['PYM1_MOUSE']
Q91VN4,['MIC25_MOUSE']
Q14BB9,['MA6D1_MOUSE']
Q9Z1F9,['SAE2_MOUSE']
P35282,['RAB21_MOUSE']
Q8BGB9,['UBR4_MOUSE']
Q80XN0,['BDH_MOUSE']
Q99K51,['PLST_MOUSE']
Q922Q4,['P5CR2_MOUSE']
Q5FWK3,['RHG01_MOUSE']
Q9WVE8,['PACN2_MOUSE']
Q9CX86,['ROA0_MOUSE']
Q8R2R9,['AP3M2_MOUSE']
Q9QZM0,['UBQL2_MOUSE']
Q9ES28,['ARHG7_MOUSE']
P62082,['RS7_MOUSE']
Q8R4E6,['PURG_MOUSE']
P42208,['SEPT2_MOUSE']
Q8BTV2,['CPSF7_MOUSE']
Q6ZPJ3,['UBE2O_MOUSE']
Q9QXL1,['KI21B_MOUSE']
O08914,['FAAH1_MOUSE']
Q8R570,['SNP47_MOUSE']
Q6A065,['CE170_MOUSE']
Q8C7M3,['TRIM9_MOUSE']
A2RT62,['FXL16_MOUSE']
Q9CXW3,['CYBP_MOUSE']
Q8C078,['KKCC2_MOUSE']
P58871,['TB182_MOUSE']
O88447,['KLC1_MOUSE']
Q9ESW4,['AGK_MOUSE']
P63082,['VATL_MOUSE']
P27601,['GNA13_MOUSE']
P46664,['PURA2_MOUSE']
P20917,['MAG_MOUSE']
Q99KN9,['EPN4_MOUSE']
Q61838,['PZP_MOUSE']
P48036,['ANXA5_MOUSE']
Q99J85,['NPTXR_MOUSE']
Q8R3Z5,['CACB1_MOUSE']
Q99KQ4,['NAMPT_MOUSE']
P22315,['HEMH_MOUSE']
Q9D9V3,['ECHD1_MOUSE']
Q9CXI5,['MANF_MOUSE']
D3Z4S3,['PTRD1_MOUSE']
B9EJ86,['OSBL8_MOUSE']
Q9DCH4,['EIF3F_MOUSE']
P35802,['GPM6A_MOUSE']
Q61137,['ASTN1_MOUSE']
Q91XL9,['OSBL1_MOUSE']
Q6NXK7,['DPP10_MOUSE']
P70372,['ELAV1_MOUSE']
Q9QZD9,['EIF3I_MOUSE']
Q9DB20,['ATPO_MOUSE']
Q9JI63,['GPM6B_MOUSE']
P12970,['RL7A_MOUSE']
Q80SW1,['SAHH2_MOUSE']
P68181,['KAPCB_MOUSE']
P70398,['USP9X_MOUSE']
Q80VP0,['TCPR1_MOUSE']
Q61036,['PAK3_MOUSE']
P61021,['RAB5B_MOUSE']
Q9EQU5,['SET_MOUSE']
Q8BWS5,['GRIN3_MOUSE']
Q99L45,['IF2B_MOUSE']
Q8R127,['SCPDL_MOUSE']
Q8BG18,['NECA1_MOUSE']
Q3TC33,['CC127_MOUSE']
Q8K1Z0,['COQ9_MOUSE']
O35381,['AN32A_MOUSE']
Q91ZX7,['LRP1_MOUSE']
Q8CHT1,['NGEF_MOUSE']
Q9CPW4,['ARPC5_MOUSE']
Q99MN1,['SYK_MOUSE']
Q8K2C9,['HACD3_MOUSE']
O35083,['PLCA_MOUSE']
Q9Z2G6,['SE1L1_MOUSE']
Q61656,['DDX5_MOUSE']
Q8CGY8,['OGT1_MOUSE']
Q9DCD0,['6PGD_MOUSE']
Q9D061,['ACBD6_MOUSE']
P07356,['ANXA2_MOUSE']
Q7TPD3,['ROBO2_MOUSE']
P62746,['RHOB_MOUSE']
Q62077,['PLCG1_MOUSE']
P59999,['ARPC4_MOUSE']
Q9CRD0,['OCAD1_MOUSE']
Q3UE37,['UBE2Z_MOUSE']
Q8R5H6,['WASF1_MOUSE']
Q64152,['BTF3_MOUSE']
Q9JJU8,['SH3L1_MOUSE']
Q9Z1Q9,['SYVC_MOUSE']
O35344,['IMA4_MOUSE']
O70311,['NMT2_MOUSE']
P62482,['KCAB2_MOUSE']
Q3UJU9,['RMD3_MOUSE']
Q91VZ6,['SMAP1_MOUSE']
Q9QYA2,['TOM40_MOUSE']
Q2PFD7,['PSD3_MOUSE']
P0C673,['IGS11_MOUSE']
A2ARK0,['FA83C_MOUSE']
P08226,['APOE_MOUSE']
P80313,['TCPH_MOUSE']
Q9Z2U0,['PSA7_MOUSE']
Q9WTP6,['KAD2_MOUSE']
Q6NZL0,['SOGA3_MOUSE']
P70407,['CADH9_MOUSE']
Q9D967,['MGDP1_MOUSE']
Q8CGF6,['WDR47_MOUSE']
P62835,['RAP1A_MOUSE']
P46425,['GSTP2_MOUSE']
Q3UEB3,['PUF60_MOUSE']
P08556,['RASN_MOUSE']
P63321,['RALA_MOUSE']
Q9Z204,['HNRPC_MOUSE']
Q8C1A5,['THOP1_MOUSE']
Q9DBF1,['AL7A1_MOUSE']
Q3U1F9,['PHAG1_MOUSE']
Q3UH66,['WNK2_MOUSE']
Q9D1T0,['LIGO1_MOUSE']
Q9QYS2,['GRM3_MOUSE']
Q3U5Q7,['CMPK2_MOUSE']
Q8BMJ2,['SYLC_MOUSE']
Q9R1Q9,['VAS1_MOUSE']
Q9CQS4,['S2546_MOUSE']
Q9D832,['DNJB4_MOUSE']
P10833,['RRAS_MOUSE']
O88910,['MPP3_MOUSE']
Q9JLN9,['MTOR_MOUSE']
P12023,['A4_MOUSE']
P63034,['CYH2_MOUSE']
P13020,['GELS_MOUSE']
Q9D052,['LYRIC_MOUSE']
Q5SUC9,['SCO1_MOUSE']
Q05BC3,['EMAL1_MOUSE']
Q8CFS3,['S4A10_MOUSE']
P61202,['CSN2_MOUSE']
Q99JB2,['STML2_MOUSE']
Q8QZV4,['ST32C_MOUSE']
Q8CHX7,['RFTN2_MOUSE']
Q5NBX1,['COBL_MOUSE']
Q8BFQ8,['GALD1_MOUSE']
P62192,['PRS4_MOUSE']
Q9CRB9,['MIC19_MOUSE']
Q8BSS9,['LIPA2_MOUSE']
Q9QUR6,['PPCE_MOUSE']
P51863,['VA0D1_MOUSE']
Q8BMK4,['CKAP4_MOUSE']
Q9ER72,['SYCC_MOUSE']
O54991,['CNTP1_MOUSE']
Q91ZJ5,['UGPA_MOUSE']
Q9JKC6,['CEND_MOUSE']
Q8BFZ9,['ERLN2_MOUSE']
O08529,['CAN2_MOUSE']
Q91WS0,['CISD1_MOUSE']
P26231,['CTNA1_MOUSE']
O88746,['TOM1_MOUSE']
O70194,['EIF3D_MOUSE']
O55234,['PSB5_MOUSE']
B1AZP2,['DLGP4_MOUSE']
Q78ZA7,['NP1L4_MOUSE']
P06801,['MAOX_MOUSE']
P35278,['RAB5C_MOUSE']
Q3B7Z2,['OSBP1_MOUSE']
Q3UMG5,['LRCH2_MOUSE']
Q8R361,['RFIP5_MOUSE']
P15508,['SPTB1_MOUSE']
Q9CXZ1,['NDUS4_MOUSE']
Q9QYJ0,['DNJA2_MOUSE']
Q00623,['APOA1_MOUSE']
Q3UI70,['GNAS2_MOUSE']
P62830,['RL23_MOUSE']
Q9JLB0,['MPP6_MOUSE']
Q68FF6,['GIT1_MOUSE']
Q9D1Q6,['ERP44_MOUSE']
P63276,['RS17_MOUSE']
Q9D1A2,['CNDP2_MOUSE']
Q3UIU2,['NDUB6_MOUSE']
Q9D358,['PPAC_MOUSE']
Q9DAW9,['CNN3_MOUSE']
Q8BHL3,['TB10B_MOUSE']
Q8CDN6,['TXNL1_MOUSE']
P60761,['NEUG_MOUSE']
P70392,['RGRF2_MOUSE']
Q8BP92,['RCN2_MOUSE']
Q6PDI5,['ECM29_MOUSE']
P85094,['ISC2A_MOUSE']
Q9Z2W8,['GRIA4_MOUSE']
P84099,['RL19_MOUSE']
Q61937,['NPM_MOUSE']
Q00493,['CBPE_MOUSE']
Q80VP1,['EPN1_MOUSE']
P37040,['NCPR_MOUSE']
Q8BHE3,['ATCAY_MOUSE']
Q8VEM8,['MPCP_MOUSE']
Q9D4C9,['CLVS1_MOUSE']
Q80TV8,['CLAP1_MOUSE']
Q9R0P4,['SMAP_MOUSE']
P29595,['NEDD8_MOUSE']
Q8BWM0,['PGES2_MOUSE']
Q9CQ69,['QCR8_MOUSE']
Q920P5,['KAD5_MOUSE']
Q91WJ8,['FUBP1_MOUSE']
Q8VED9,['LEGL_MOUSE']
O70589,['CSKP_MOUSE']
P28738,['KIF5C_MOUSE']
Q99MX7,['T121B_MOUSE']
Q9R0P5,['DEST_MOUSE']
P08003,['PDIA4_MOUSE']
Q9CQI3,['GMFB_MOUSE']
Q61733,['RT31_MOUSE']
O88738,['BIRC6_MOUSE']
Q9CQC7,['NDUB4_MOUSE']
Q62351,['TFR1_MOUSE']
Q9CQ62,['DECR_MOUSE']
Q3TWI9,['CSCL2_MOUSE']
Q6RHR9,['MAGI1_MOUSE']
Q60829,['PPR1B_MOUSE']
P97450,['ATP5J_MOUSE']
Q8K221,['ARFP2_MOUSE']
Q91WM1,['STRBP_MOUSE']
Q6PAK3,['ANM8_MOUSE']
Q9ER00,['STX12_MOUSE']
P0C0A3,['CHMP6_MOUSE']
Q99MK8,['ARBK1_MOUSE']
Q0V8T9,['CTP5A_MOUSE']
Q9R257,['HEBP1_MOUSE']
P28867,['KPCD_MOUSE']
Q8VCM7,['FIBG_MOUSE']
Q4VAA2,['CDV3_MOUSE']
P62761,['VISL1_MOUSE']
Q5SQX6,['CYFP2_MOUSE']
Q9Z2U1,['PSA5_MOUSE']
Q8BHW2,['OSCP1_MOUSE']
Q7TMF3,['NDUAC_MOUSE']
Q9D0L8,['MCES_MOUSE']
Q99L47,['F10A1_MOUSE']
P35821,['PTN1_MOUSE']
Q9DC70,['NDUS7_MOUSE']
Q8R2Y0,['ABHD6_MOUSE']
P97441,['ZNT3_MOUSE']
Q60960,['IMA5_MOUSE']
Q8K3X4,['I2BPL_MOUSE']
Q6NS60,['FBX41_MOUSE']
Q8BTX9,['HSDL1_MOUSE']
Q8R3G1,['PP1R8_MOUSE']
P70206,['PLXA1_MOUSE']
Q9JKX6,['NUDT5_MOUSE']
Q9CZP7,['CD37L_MOUSE']
P28667,['MRP_MOUSE']
Q8BGZ1,['HPCL4_MOUSE']
D3YZI9,['PGBD5_MOUSE']
Q9CQV1,['TIM16_MOUSE']
Q61768,['KINH_MOUSE']
Q91VW3,['SH3L3_MOUSE']
Q9CQ60,['6PGL_MOUSE']
Q8VHH5,['AGAP3_MOUSE']
Q641P0,['ARP3B_MOUSE']
P55066,['NCAN_MOUSE']
Q9DCL9,['PUR6_MOUSE']
Q80TL0,['PPM1E_MOUSE']
P35438,['NMDZ1_MOUSE']
Q61831,['MK10_MOUSE']
Q6ZQ18,['EFR3B_MOUSE']
O54962,['BAF_MOUSE']
Q8BW75,['AOFB_MOUSE']
B2RUJ5,['APBA1_MOUSE']
P56135,['ATPK_MOUSE']
Q8R010,['AIMP2_MOUSE']
Q8BQP9,['R7BP_MOUSE']
P16054,['KPCE_MOUSE']
Q8VBT0,['TMX1_MOUSE']
P53994,['RAB2A_MOUSE']
Q8R3B1,['PLCD1_MOUSE']
P70232,['NCHL1_MOUSE']
P54822,['PUR8_MOUSE']
Q9WVR4,['FXR2_MOUSE']
P32037,['GTR3_MOUSE']
P62196,['PRS8_MOUSE']
P53026,['RL10A_MOUSE']
Q505F5,['LRC47_MOUSE']
P35762,['CD81_MOUSE']
P62743,['AP2S1_MOUSE']
P61222,['ABCE1_MOUSE']
Q99NF2,['NSMF_MOUSE']
O08919,['NUMBL_MOUSE']
Q8VCD6,['REEP2_MOUSE']
Q9JIF7,['COPB_MOUSE']
Q8CGK7,['GNAL_MOUSE']
Q91ZR1,['RAB4B_MOUSE']
Q8BG92,['CLVS2_MOUSE']
P40336,['VP26A_MOUSE']
O89026,['ROBO1_MOUSE']
P49615,['CDK5_MOUSE']
Q9D5T0,['ATAD1_MOUSE']
Q5M8N0,['CNRP1_MOUSE']
Q8R549,['SH3K1_MOUSE']
O88545,['CSN6_MOUSE']
Q9QUR8,['SEM7A_MOUSE']
Q7M6Y3,['PICAL_MOUSE']
P70414,['NAC1_MOUSE']
O35639,['ANXA3_MOUSE']
E9Q7G0,['NUMA1_MOUSE']
Q99M87,['DNJA3_MOUSE']
P35979,['RL12_MOUSE']
Q07133,['H1T_MOUSE']
Q8VE70,['PDC10_MOUSE']
P70699,['LYAG_MOUSE']
Q68FL4,['SAHH3_MOUSE']
Q9D6S7,['RRFM_MOUSE']
O08915,['AIP_MOUSE']
P55088,['AQP4_MOUSE']
Q921F2,['TADBP_MOUSE']
Q8JZK9,['HMCS1_MOUSE']
O09167,['RL21_MOUSE']
Q925I1,['ATAD3_MOUSE']
Q07076,['ANXA7_MOUSE']
Q62442,['VAMP1_MOUSE']
Q8BGU5,['CCNY_MOUSE']
Q8C996,['TM163_MOUSE']
Q8C754,['VPS52_MOUSE']
Q99NF3,['CEP41_MOUSE']
Q61081,['CDC37_MOUSE']
Q8BNW9,['KBTBB_MOUSE']
P61028,['RAB8B_MOUSE']
A2A690,['TANC2_MOUSE']
Q922P8,['T132A_MOUSE']
Q8BTM8,['FLNA_MOUSE']
Q9DCT8,['CRIP2_MOUSE']
O89023,['TPP1_MOUSE']
Q93092,['TALDO_MOUSE']
Q8BWG8,['ARRB1_MOUSE']
P23198,['CBX3_MOUSE']
Q9WV18,['GABR1_MOUSE']
P48774,['GSTM5_MOUSE']
O70325,['GPX41_MOUSE']
Q923X2,['MFN2_MOUSE']
Q9EPU0,['RENT1_MOUSE']
P50153,['GBG4_MOUSE']
Q63844,['MK03_MOUSE']
P50096,['IMDH1_MOUSE']
Q2TPA8,['HSDL2_MOUSE']
P51660,['DHB4_MOUSE']
P24549,['AL1A1_MOUSE']
Q8VDU5,['SNRK_MOUSE']
Q8BHN3,['GANAB_MOUSE']
O55029,['COPB2_MOUSE']
Q7TQI3,['OTUB1_MOUSE']
Q9CQ22,['LTOR1_MOUSE']
Q3U7R1,['ESYT1_MOUSE']
Q3TDD9,['PPR21_MOUSE']
P45952,['ACADM_MOUSE']
Q9CXY6,['ILF2_MOUSE']
Q6PHZ3,['ELAV4_MOUSE']
P59017,['B2L13_MOUSE']
Q6PCP5,['MFF_MOUSE']
Q8BRK8,['AAPK2_MOUSE']
Q9WTR5,['CAD13_MOUSE']
P61961,['UFM1_MOUSE']
Q9Z1Z0,['USO1_MOUSE']
P54071,['IDHP_MOUSE']
P55258,['RAB8A_MOUSE']
P12815,['PDCD6_MOUSE']
O35382,['EXOC4_MOUSE']
P19253,['RL13A_MOUSE']
Q9WTR1,['TRPV2_MOUSE']
Q920B9,['SP16H_MOUSE']
Q9JM52,['MINK1_MOUSE']
Q9WVK4,['EHD1_MOUSE']
Q6PFR5,['TRA2A_MOUSE']
P23492,['PNPH_MOUSE']
O35874,['SATT_MOUSE']
Q9QZQ8,['H2AY_MOUSE']
Q69ZK9,['NLGN2_MOUSE']
Q8K354,['CBR3_MOUSE']
Q03958,['PFD6_MOUSE']
Q9QYB1,['CLIC4_MOUSE']
Q80UY2,['KCMF1_MOUSE']
Q9CRB8,['MTFP1_MOUSE']
Q8R0S2,['IQEC1_MOUSE']
Q9R1V7,['ADA23_MOUSE']
Q8BI84,['TGO1_MOUSE']
Q8K212,['PACS1_MOUSE']
Q80YA9,['CNKR2_MOUSE']
Q8VHV1,['BAALC_MOUSE']
Q8C2Q3,['RBM14_MOUSE']
Q8K268,['ABCF3_MOUSE']
Q8BMF3,['MAON_MOUSE']
Q6PGE7,['SC6A7_MOUSE']
Q8BHG1,['NRDC_MOUSE']
P97445,['CAC1A_MOUSE']
P11438,['LAMP1_MOUSE']
Q6PDI6,['MINY2_MOUSE']
P97352,['S10AD_MOUSE']
Q9CQC9,['SAR1B_MOUSE']
Q3THE2,['ML12B_MOUSE']
P28028,['BRAF_MOUSE']
Q9EP89,['LACTB_MOUSE']
Q9JMF3,['GBG13_MOUSE']
Q9DD18,['DTD1_MOUSE']
Q9JIA1,['LGI1_MOUSE']
Q80ZS3,['RT26_MOUSE']
Q6WQJ1,['DGLA_MOUSE']
Q3TCH7,['CUL4A_MOUSE']
Q9JLV5,['CUL3_MOUSE']
Q5DQR4,['STB5L_MOUSE']
Q9ERE7,['MESD_MOUSE']
O08989,['RASM_MOUSE']
P58389,['PTPA_MOUSE']
Q8CHA8,['SKT_MOUSE']
Q8BX70,['VP13C_MOUSE']
Q9QYR9,['ACOT2_MOUSE']
Q99KY4,['GAK_MOUSE']
Q6PDG5,['SMRC2_MOUSE']
P28741,['KIF3A_MOUSE']
Q9R0Q3,['TMED2_MOUSE']
Q5H8C4,['VP13A_MOUSE']
Q9Z1X4,['ILF3_MOUSE']
Q9QXY6,['EHD3_MOUSE']
P60229,['EIF3E_MOUSE']
Q8K273,['MMGT1_MOUSE']
Q91VE0,['S27A4_MOUSE']
P61294,['RAB6B_MOUSE']
Q80X85,['RT07_MOUSE']
Q91YS8,['KCC1A_MOUSE']
Q78PY7,['SND1_MOUSE']
P51655,['GPC4_MOUSE']
Q8BFU3,['RN214_MOUSE']
Q8VE06,['HP1B3_MOUSE']
Q8K4Z3,['NNRE_MOUSE']
Q80TR1,['AGRL1_MOUSE']
Q8CBY8,['DCTN4_MOUSE']
Q8CIB5,['FERM2_MOUSE']
Q8CIN6,['CELF3_MOUSE']
Q9CQR4,['ACO13_MOUSE']
Q9D379,['HYEP_MOUSE']
Q9JKB1,['UCHL3_MOUSE']
Q80W54,['FACE1_MOUSE']
Q2NL51,['GSK3A_MOUSE']
Q91XI1,['DUS3L_MOUSE']
Q8K0D5,['EFGM_MOUSE']
Q62095,['DDX3Y_MOUSE']
Q8BG05,['ROA3_MOUSE']
Q8VDK1,['NIT1_MOUSE']
Q8BGS2,['BOLA2_MOUSE']
Q9D898,['ARP5L_MOUSE']
Q99J08,['S14L2_MOUSE']
Q9JM76,['ARPC3_MOUSE']
A2ALS5,['RPGP1_MOUSE']
Q6PHN9,['RAB35_MOUSE']
Q60817,['NACA_MOUSE']
Q922D8,['C1TC_MOUSE']
Q8CBE3,['WDR37_MOUSE']
Q8CE50,['SNX30_MOUSE']
Q9Z140,['CPNE6_MOUSE']
Q8BL97,['SRSF7_MOUSE']
Q920N7,['SYT12_MOUSE']
Q99LG2,['TNPO2_MOUSE']
O89084,['PDE4A_MOUSE']
O54865,['GCYB1_MOUSE']
Q6AXD9,['K1109_MOUSE']
Q80WM4,['HPLN4_MOUSE']
E9Q6P5,['TTC7B_MOUSE']
F6ZDS4,['TPR_MOUSE']
Q61062,['DVL3_MOUSE']
Q6NSW3,['SPKAP_MOUSE']
Q9CY58,['PAIRB_MOUSE']
Q8BH44,['COR2B_MOUSE']
Q9QZB7,['ARP10_MOUSE']
P20444,['KPCA_MOUSE']
Q6URW6,['MYH14_MOUSE']
A2BH40,['ARI1A_MOUSE']
Q9JHL1,['NHRF2_MOUSE']
Q6P5E4,['UGGG1_MOUSE']
Q64442,['DHSO_MOUSE']
P14869,['RLA0_MOUSE']
B2RXS4,['PLXB2_MOUSE']
Q8R1B5,['CPLX3_MOUSE']
Q9JKK1,['STX6_MOUSE']
Q9WUM3,['COR1B_MOUSE']
P56565,['S10A1_MOUSE']
Q9CRY7,['GDPD1_MOUSE']
Q80UJ7,['RB3GP_MOUSE']
P56371,['RAB4A_MOUSE']
P55096,['ABCD3_MOUSE']
Q9ERU9,['RBP2_MOUSE']
P35293,['RAB18_MOUSE']
Q99KP3,['CRYL1_MOUSE']
P47911,['RL6_MOUSE']
Q9Z2X1,['HNRPF_MOUSE']
Q5SSM3,['RHG44_MOUSE']
O89079,['COPE_MOUSE']
Q5F2E8,['TAOK1_MOUSE']
Q91V09,['WDR13_MOUSE']
Q62165,['DAG1_MOUSE']
Q9JM13,['RABX5_MOUSE']
Q9ES56,['TPPC4_MOUSE']
Q9D486,['CMIP_MOUSE']
Q9CX56,['PSMD8_MOUSE']
Q03137,['EPHA4_MOUSE']
P83940,['ELOC_MOUSE']
Q9Z2W0,['DNPEP_MOUSE']
Q9D880,['TIM50_MOUSE']
Q61024,['ASNS_MOUSE']
P46737,['BRCC3_MOUSE']
P34152,['FAK1_MOUSE']
Q8R317,['UBQL1_MOUSE']
O88878,['ZFAN5_MOUSE']
P47199,['QOR_MOUSE']
P48542,['KCNJ6_MOUSE']
O54988,['SLK_MOUSE']
Q8JZW4,['CPNE5_MOUSE']
Q9CV63,['PREP_MOUSE']
Q9R0D8,['WDR54_MOUSE']
P36993,['PPM1B_MOUSE']
Q9QXB9,['DRG2_MOUSE']
O54833,['CSK22_MOUSE']
Q61074,['PPM1G_MOUSE']
P84096,['RHOG_MOUSE']
Q8VD75,['HIP1_MOUSE']
Q6PB66,['LPPRC_MOUSE']
Q6P5F9,['XPO1_MOUSE']
Q8VDM4,['PSMD2_MOUSE']
P70290,['EM55_MOUSE']
P26369,['U2AF2_MOUSE']
Q9CQH7,['BT3L4_MOUSE']
Q9CZW4,['ACSL3_MOUSE']
Q99KK7,['DPP3_MOUSE']
Q64336,['TBR1_MOUSE']
P10711,['TCEA1_MOUSE']
P11276,['FINC_MOUSE']
P61089,['UBE2N_MOUSE']
Q8K0E8,['FIBB_MOUSE']
Q62093,['SRSF2_MOUSE']
Q68FD9,['K1549_MOUSE']
O54724,['CAVN1_MOUSE']
O35286,['DHX15_MOUSE']
Q9R0N7,['SYT7_MOUSE']
O35607,['BMPR2_MOUSE']
Q8BH66,['ATLA1_MOUSE']
Q5SWT3,['S2535_MOUSE']
Q99LD4,['CSN1_MOUSE']
